Nacionalidad;Sexo;Total Nacional;Comunidades y Ciudades Autónomas;Año;Total
Arabia Saudí;Mujeres;Total Nacional;07 Castilla y León;2020;1
Arabia Saudí;Mujeres;Total Nacional;07 Castilla y León;2019;1
Arabia Saudí;Mujeres;Total Nacional;07 Castilla y León;2018;0
Arabia Saudí;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;3
Arabia Saudí;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;2
Arabia Saudí;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;1
Arabia Saudí;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;1
Arabia Saudí;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;0
Arabia Saudí;Mujeres;Total Nacional;09 Cataluña;2022;48
Arabia Saudí;Mujeres;Total Nacional;09 Cataluña;2021;42
Arabia Saudí;Mujeres;Total Nacional;09 Cataluña;2020;57
Arabia Saudí;Mujeres;Total Nacional;09 Cataluña;2019;55
Arabia Saudí;Mujeres;Total Nacional;09 Cataluña;2018;54
Arabia Saudí;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;28
Arabia Saudí;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;27
Arabia Saudí;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;25
Arabia Saudí;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;22
Arabia Saudí;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;19
Arabia Saudí;Mujeres;Total Nacional;11 Extremadura;2022;0
Arabia Saudí;Mujeres;Total Nacional;11 Extremadura;2021;0
Arabia Saudí;Mujeres;Total Nacional;11 Extremadura;2020;0
Arabia Saudí;Mujeres;Total Nacional;11 Extremadura;2019;0
Arabia Saudí;Mujeres;Total Nacional;11 Extremadura;2018;0
Arabia Saudí;Mujeres;Total Nacional;12 Galicia;2022;3
Arabia Saudí;Mujeres;Total Nacional;12 Galicia;2021;1
Arabia Saudí;Mujeres;Total Nacional;12 Galicia;2020;1
Arabia Saudí;Mujeres;Total Nacional;12 Galicia;2019;1
Arabia Saudí;Mujeres;Total Nacional;12 Galicia;2018;1
Arabia Saudí;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;143
Arabia Saudí;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;134
Arabia Saudí;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;157
Arabia Saudí;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;140
Arabia Saudí;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;128
Arabia Saudí;Mujeres;Total Nacional;14 Murcia, Región de;2022;1
Arabia Saudí;Mujeres;Total Nacional;14 Murcia, Región de;2021;3
Arabia Saudí;Mujeres;Total Nacional;14 Murcia, Región de;2020;3
Arabia Saudí;Mujeres;Total Nacional;14 Murcia, Región de;2019;2
Arabia Saudí;Mujeres;Total Nacional;14 Murcia, Región de;2018;0
Arabia Saudí;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;0
Arabia Saudí;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;0
Arabia Saudí;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;0
Arabia Saudí;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;0
Arabia Saudí;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;0
Arabia Saudí;Mujeres;Total Nacional;16 País Vasco;2022;0
Arabia Saudí;Mujeres;Total Nacional;16 País Vasco;2021;0
Arabia Saudí;Mujeres;Total Nacional;16 País Vasco;2020;0
Arabia Saudí;Mujeres;Total Nacional;16 País Vasco;2019;0
Arabia Saudí;Mujeres;Total Nacional;16 País Vasco;2018;0
Arabia Saudí;Mujeres;Total Nacional;17 Rioja, La;2022;0
Arabia Saudí;Mujeres;Total Nacional;17 Rioja, La;2021;0
Arabia Saudí;Mujeres;Total Nacional;17 Rioja, La;2020;0
Arabia Saudí;Mujeres;Total Nacional;17 Rioja, La;2019;0
Arabia Saudí;Mujeres;Total Nacional;17 Rioja, La;2018;0
Arabia Saudí;Mujeres;Total Nacional;18 Ceuta;2022;0
Arabia Saudí;Mujeres;Total Nacional;18 Ceuta;2021;0
Arabia Saudí;Mujeres;Total Nacional;18 Ceuta;2020;0
Arabia Saudí;Mujeres;Total Nacional;18 Ceuta;2019;0
Arabia Saudí;Mujeres;Total Nacional;18 Ceuta;2018;0
Arabia Saudí;Mujeres;Total Nacional;19 Melilla;2022;0
Arabia Saudí;Mujeres;Total Nacional;19 Melilla;2021;0
Arabia Saudí;Mujeres;Total Nacional;19 Melilla;2020;0
Arabia Saudí;Mujeres;Total Nacional;19 Melilla;2019;0
Arabia Saudí;Mujeres;Total Nacional;19 Melilla;2018;0
Bangladesh;Hombres;Total Nacional;01 Andalucía;2022;576
Bangladesh;Hombres;Total Nacional;01 Andalucía;2021;598
Bangladesh;Hombres;Total Nacional;01 Andalucía;2020;565
Bangladesh;Hombres;Total Nacional;01 Andalucía;2019;499
Bangladesh;Hombres;Total Nacional;01 Andalucía;2018;452
Bangladesh;Hombres;Total Nacional;02 Aragón;2022;16
Bangladesh;Hombres;Total Nacional;02 Aragón;2021;15
Bangladesh;Hombres;Total Nacional;02 Aragón;2020;16
Bangladesh;Hombres;Total Nacional;02 Aragón;2019;9
Bangladesh;Hombres;Total Nacional;02 Aragón;2018;7
Bangladesh;Hombres;Total Nacional;03 Asturias, Principado de;2022;28
Bangladesh;Hombres;Total Nacional;03 Asturias, Principado de;2021;30
Bangladesh;Hombres;Total Nacional;03 Asturias, Principado de;2020;26
Bangladesh;Hombres;Total Nacional;03 Asturias, Principado de;2019;27
Bangladesh;Hombres;Total Nacional;03 Asturias, Principado de;2018;21
Bangladesh;Hombres;Total Nacional;04 Balears, Illes;2022;329
Bangladesh;Hombres;Total Nacional;04 Balears, Illes;2021;335
Bangladesh;Hombres;Total Nacional;04 Balears, Illes;2020;334
Bangladesh;Hombres;Total Nacional;04 Balears, Illes;2019;308
Bangladesh;Hombres;Total Nacional;04 Balears, Illes;2018;271
Bangladesh;Hombres;Total Nacional;05 Canarias;2022;385
Bangladesh;Hombres;Total Nacional;05 Canarias;2021;444
Bangladesh;Hombres;Total Nacional;05 Canarias;2020;437
Bangladesh;Hombres;Total Nacional;05 Canarias;2019;344
Bangladesh;Hombres;Total Nacional;05 Canarias;2018;289
Bangladesh;Hombres;Total Nacional;06 Cantabria;2022;15
Bangladesh;Hombres;Total Nacional;06 Cantabria;2021;13
Bangladesh;Hombres;Total Nacional;06 Cantabria;2020;9
Bangladesh;Hombres;Total Nacional;06 Cantabria;2019;9
Bangladesh;Hombres;Total Nacional;06 Cantabria;2018;9
Bangladesh;Hombres;Total Nacional;07 Castilla y León;2022;127
Bangladesh;Hombres;Total Nacional;07 Castilla y León;2021;123
Bangladesh;Hombres;Total Nacional;07 Castilla y León;2020;136
Bangladesh;Hombres;Total Nacional;07 Castilla y León;2019;124
Bangladesh;Hombres;Total Nacional;07 Castilla y León;2018;89
Bangladesh;Hombres;Total Nacional;08 Castilla - La Mancha;2022;78
Bangladesh;Hombres;Total Nacional;08 Castilla - La Mancha;2021;80
Bangladesh;Hombres;Total Nacional;08 Castilla - La Mancha;2020;95
Bangladesh;Hombres;Total Nacional;08 Castilla - La Mancha;2019;73
Bangladesh;Hombres;Total Nacional;08 Castilla - La Mancha;2018;57
Bangladesh;Hombres;Total Nacional;09 Cataluña;2022;5.729
Bangladesh;Hombres;Total Nacional;09 Cataluña;2021;6.313
Bangladesh;Hombres;Total Nacional;09 Cataluña;2020;6.466
Bangladesh;Hombres;Total Nacional;09 Cataluña;2019;5.730
Bangladesh;Hombres;Total Nacional;09 Cataluña;2018;4.916
Bangladesh;Hombres;Total Nacional;10 Comunitat Valenciana;2022;277
Bangladesh;Hombres;Total Nacional;10 Comunitat Valenciana;2021;281
Bangladesh;Hombres;Total Nacional;10 Comunitat Valenciana;2020;291
Bangladesh;Hombres;Total Nacional;10 Comunitat Valenciana;2019;283
Bangladesh;Hombres;Total Nacional;10 Comunitat Valenciana;2018;261
Bangladesh;Hombres;Total Nacional;11 Extremadura;2022;5
Bangladesh;Hombres;Total Nacional;11 Extremadura;2021;5
Bangladesh;Hombres;Total Nacional;11 Extremadura;2020;6
Bangladesh;Hombres;Total Nacional;11 Extremadura;2019;7
Bangladesh;Hombres;Total Nacional;11 Extremadura;2018;10
Bangladesh;Hombres;Total Nacional;12 Galicia;2022;87
Bangladesh;Hombres;Total Nacional;12 Galicia;2021;94
Bangladesh;Hombres;Total Nacional;12 Galicia;2020;100
Bangladesh;Hombres;Total Nacional;12 Galicia;2019;96
Bangladesh;Hombres;Total Nacional;12 Galicia;2018;93
Bangladesh;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;4.705
Bangladesh;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;5.183
Bangladesh;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;5.291
Bangladesh;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;5.033
Bangladesh;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;4.559
Bangladesh;Hombres;Total Nacional;14 Murcia, Región de;2022;103
Bangladesh;Hombres;Total Nacional;14 Murcia, Región de;2021;94
Bangladesh;Hombres;Total Nacional;14 Murcia, Región de;2020;109
Bangladesh;Hombres;Total Nacional;14 Murcia, Región de;2019;109
Bangladesh;Hombres;Total Nacional;14 Murcia, Región de;2018;104
Bangladesh;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;8
Bangladesh;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;9
Bangladesh;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;7
Bangladesh;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;9
Bangladesh;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;11
Bangladesh;Hombres;Total Nacional;16 País Vasco;2022;235
Bangladesh;Hombres;Total Nacional;16 País Vasco;2021;233
Bangladesh;Hombres;Total Nacional;16 País Vasco;2020;233
Bangladesh;Hombres;Total Nacional;16 País Vasco;2019;217
Bangladesh;Hombres;Total Nacional;16 País Vasco;2018;225
Bangladesh;Hombres;Total Nacional;17 Rioja, La;2022;1
Bangladesh;Hombres;Total Nacional;17 Rioja, La;2021;2
Bangladesh;Hombres;Total Nacional;17 Rioja, La;2020;1
Bangladesh;Hombres;Total Nacional;17 Rioja, La;2019;1
Bangladesh;Hombres;Total Nacional;17 Rioja, La;2018;1
Bangladesh;Hombres;Total Nacional;18 Ceuta;2022;0
Bangladesh;Hombres;Total Nacional;18 Ceuta;2021;0
Bangladesh;Hombres;Total Nacional;18 Ceuta;2020;0
Bangladesh;Hombres;Total Nacional;18 Ceuta;2019;0
Bangladesh;Hombres;Total Nacional;18 Ceuta;2018;0
Bangladesh;Hombres;Total Nacional;19 Melilla;2022;0
Bangladesh;Hombres;Total Nacional;19 Melilla;2021;0
Bangladesh;Hombres;Total Nacional;19 Melilla;2020;0
Bangladesh;Hombres;Total Nacional;19 Melilla;2019;0
Bangladesh;Hombres;Total Nacional;19 Melilla;2018;0
Bangladesh;Mujeres;Total Nacional;01 Andalucía;2022;282
Bangladesh;Mujeres;Total Nacional;01 Andalucía;2021;287
Bangladesh;Mujeres;Total Nacional;01 Andalucía;2020;276
Bangladesh;Mujeres;Total Nacional;01 Andalucía;2019;244
Bangladesh;Mujeres;Total Nacional;01 Andalucía;2018;199
Bangladesh;Mujeres;Total Nacional;02 Aragón;2022;12
Bangladesh;Mujeres;Total Nacional;02 Aragón;2021;9
Bangladesh;Mujeres;Total Nacional;02 Aragón;2020;9
Bangladesh;Mujeres;Total Nacional;02 Aragón;2019;6
Bangladesh;Mujeres;Total Nacional;02 Aragón;2018;8
Bangladesh;Mujeres;Total Nacional;03 Asturias, Principado de;2022;22
Bangladesh;Mujeres;Total Nacional;03 Asturias, Principado de;2021;22
Bangladesh;Mujeres;Total Nacional;03 Asturias, Principado de;2020;14
Bangladesh;Mujeres;Total Nacional;03 Asturias, Principado de;2019;12
Bangladesh;Mujeres;Total Nacional;03 Asturias, Principado de;2018;12
Bangladesh;Mujeres;Total Nacional;04 Balears, Illes;2022;191
Bangladesh;Mujeres;Total Nacional;04 Balears, Illes;2021;171
Bangladesh;Mujeres;Total Nacional;04 Balears, Illes;2020;170
Bangladesh;Mujeres;Total Nacional;04 Balears, Illes;2019;145
Bangladesh;Mujeres;Total Nacional;04 Balears, Illes;2018;123
Bangladesh;Mujeres;Total Nacional;05 Canarias;2022;195
Bangladesh;Mujeres;Total Nacional;05 Canarias;2021;205
Bangladesh;Mujeres;Total Nacional;05 Canarias;2020;185
Bangladesh;Mujeres;Total Nacional;05 Canarias;2019;172
Bangladesh;Mujeres;Total Nacional;05 Canarias;2018;137
Bangladesh;Mujeres;Total Nacional;06 Cantabria;2022;6
Bangladesh;Mujeres;Total Nacional;06 Cantabria;2021;6
Bangladesh;Mujeres;Total Nacional;06 Cantabria;2020;5
Bangladesh;Mujeres;Total Nacional;06 Cantabria;2019;3
Bangladesh;Mujeres;Total Nacional;06 Cantabria;2018;3
Bangladesh;Mujeres;Total Nacional;07 Castilla y León;2022;67
Bangladesh;Mujeres;Total Nacional;07 Castilla y León;2021;60
Bangladesh;Mujeres;Total Nacional;07 Castilla y León;2020;73
Bangladesh;Mujeres;Total Nacional;07 Castilla y León;2019;73
Bangladesh;Mujeres;Total Nacional;07 Castilla y León;2018;51
Bangladesh;Mujeres;Total Nacional;08 Castilla - La Mancha;2022;35
Bangladesh;Mujeres;Total Nacional;08 Castilla - La Mancha;2021;41
Bangladesh;Mujeres;Total Nacional;08 Castilla - La Mancha;2020;34
Bangladesh;Mujeres;Total Nacional;08 Castilla - La Mancha;2019;32
Bangladesh;Mujeres;Total Nacional;08 Castilla - La Mancha;2018;27
Bangladesh;Mujeres;Total Nacional;09 Cataluña;2022;2.902
Bangladesh;Mujeres;Total Nacional;09 Cataluña;2021;2.795
Bangladesh;Mujeres;Total Nacional;09 Cataluña;2020;2.685
Bangladesh;Mujeres;Total Nacional;09 Cataluña;2019;2.435
Bangladesh;Mujeres;Total Nacional;09 Cataluña;2018;2.193
Bangladesh;Mujeres;Total Nacional;10 Comunitat Valenciana;2022;146
Bangladesh;Mujeres;Total Nacional;10 Comunitat Valenciana;2021;138
Bangladesh;Mujeres;Total Nacional;10 Comunitat Valenciana;2020;131
Bangladesh;Mujeres;Total Nacional;10 Comunitat Valenciana;2019;117
Bangladesh;Mujeres;Total Nacional;10 Comunitat Valenciana;2018;103
Bangladesh;Mujeres;Total Nacional;11 Extremadura;2022;3
Bangladesh;Mujeres;Total Nacional;11 Extremadura;2021;4
Bangladesh;Mujeres;Total Nacional;11 Extremadura;2020;3
Bangladesh;Mujeres;Total Nacional;11 Extremadura;2019;2
Bangladesh;Mujeres;Total Nacional;11 Extremadura;2018;3
Bangladesh;Mujeres;Total Nacional;12 Galicia;2022;49
Bangladesh;Mujeres;Total Nacional;12 Galicia;2021;47
Bangladesh;Mujeres;Total Nacional;12 Galicia;2020;49
Bangladesh;Mujeres;Total Nacional;12 Galicia;2019;48
Bangladesh;Mujeres;Total Nacional;12 Galicia;2018;43
Bangladesh;Mujeres;Total Nacional;13 Madrid, Comunidad de;2022;2.087
Bangladesh;Mujeres;Total Nacional;13 Madrid, Comunidad de;2021;2.046
Bangladesh;Mujeres;Total Nacional;13 Madrid, Comunidad de;2020;1.943
Bangladesh;Mujeres;Total Nacional;13 Madrid, Comunidad de;2019;1.759
Bangladesh;Mujeres;Total Nacional;13 Madrid, Comunidad de;2018;1.559
Bangladesh;Mujeres;Total Nacional;14 Murcia, Región de;2022;52
Bangladesh;Mujeres;Total Nacional;14 Murcia, Región de;2021;44
Bangladesh;Mujeres;Total Nacional;14 Murcia, Región de;2020;46
Bangladesh;Mujeres;Total Nacional;14 Murcia, Región de;2019;40
Bangladesh;Mujeres;Total Nacional;14 Murcia, Región de;2018;37
Bangladesh;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2022;5
Bangladesh;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2021;5
Bangladesh;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2020;6
Bangladesh;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2019;5
Bangladesh;Mujeres;Total Nacional;15 Navarra, Comunidad Foral de;2018;6
Bangladesh;Mujeres;Total Nacional;16 País Vasco;2022;140
Bangladesh;Mujeres;Total Nacional;16 País Vasco;2021;130
Bangladesh;Mujeres;Total Nacional;16 País Vasco;2020;134
Bangladesh;Mujeres;Total Nacional;16 País Vasco;2019;128
Bangladesh;Mujeres;Total Nacional;16 País Vasco;2018;121
Bangladesh;Mujeres;Total Nacional;17 Rioja, La;2022;3
Bangladesh;Mujeres;Total Nacional;17 Rioja, La;2021;3
Bangladesh;Mujeres;Total Nacional;17 Rioja, La;2020;3
Bangladesh;Mujeres;Total Nacional;17 Rioja, La;2019;3
Bangladesh;Mujeres;Total Nacional;17 Rioja, La;2018;3
Bangladesh;Mujeres;Total Nacional;18 Ceuta;2022;0
Bangladesh;Mujeres;Total Nacional;18 Ceuta;2021;0
Bangladesh;Mujeres;Total Nacional;18 Ceuta;2020;0
Bangladesh;Mujeres;Total Nacional;18 Ceuta;2019;0
Bangladesh;Mujeres;Total Nacional;18 Ceuta;2018;0
Bangladesh;Mujeres;Total Nacional;19 Melilla;2022;0
Bangladesh;Mujeres;Total Nacional;19 Melilla;2021;0
Bangladesh;Mujeres;Total Nacional;19 Melilla;2020;0
Bangladesh;Mujeres;Total Nacional;19 Melilla;2019;0
Bangladesh;Mujeres;Total Nacional;19 Melilla;2018;0
China;Hombres;Total Nacional;01 Andalucía;2022;11.094
China;Hombres;Total Nacional;01 Andalucía;2021;11.302
China;Hombres;Total Nacional;01 Andalucía;2020;11.544
China;Hombres;Total Nacional;01 Andalucía;2019;11.349
China;Hombres;Total Nacional;01 Andalucía;2018;11.160
China;Hombres;Total Nacional;02 Aragón;2022;3.124
China;Hombres;Total Nacional;02 Aragón;2021;3.100
China;Hombres;Total Nacional;02 Aragón;2020;3.084
China;Hombres;Total Nacional;02 Aragón;2019;2.955
China;Hombres;Total Nacional;02 Aragón;2018;2.852
China;Hombres;Total Nacional;03 Asturias, Principado de;2022;732
China;Hombres;Total Nacional;03 Asturias, Principado de;2021;743
China;Hombres;Total Nacional;03 Asturias, Principado de;2020;758
China;Hombres;Total Nacional;03 Asturias, Principado de;2019;746
China;Hombres;Total Nacional;03 Asturias, Principado de;2018;750
China;Hombres;Total Nacional;04 Balears, Illes;2022;2.890
China;Hombres;Total Nacional;04 Balears, Illes;2021;2.969
China;Hombres;Total Nacional;04 Balears, Illes;2020;3.015
China;Hombres;Total Nacional;04 Balears, Illes;2019;2.877
China;Hombres;Total Nacional;04 Balears, Illes;2018;2.781
China;Hombres;Total Nacional;05 Canarias;2022;5.307
China;Hombres;Total Nacional;05 Canarias;2021;5.400
China;Hombres;Total Nacional;05 Canarias;2020;5.506
China;Hombres;Total Nacional;05 Canarias;2019;5.426
China;Hombres;Total Nacional;05 Canarias;2018;5.299
China;Hombres;Total Nacional;06 Cantabria;2022;577
China;Hombres;Total Nacional;06 Cantabria;2021;586
China;Hombres;Total Nacional;06 Cantabria;2020;583
China;Hombres;Total Nacional;06 Cantabria;2019;604
China;Hombres;Total Nacional;06 Cantabria;2018;600
China;Hombres;Total Nacional;07 Castilla y León;2022;1.901
China;Hombres;Total Nacional;07 Castilla y León;2021;2.012
China;Hombres;Total Nacional;07 Castilla y León;2020;2.026
China;Hombres;Total Nacional;07 Castilla y León;2019;1.991
China;Hombres;Total Nacional;07 Castilla y León;2018;1.925
China;Hombres;Total Nacional;08 Castilla - La Mancha;2022;3.058
China;Hombres;Total Nacional;08 Castilla - La Mancha;2021;3.117
China;Hombres;Total Nacional;08 Castilla - La Mancha;2020;3.161
China;Hombres;Total Nacional;08 Castilla - La Mancha;2019;3.103
China;Hombres;Total Nacional;08 Castilla - La Mancha;2018;2.966
China;Hombres;Total Nacional;09 Cataluña;2022;31.149
China;Hombres;Total Nacional;09 Cataluña;2021;31.410
China;Hombres;Total Nacional;09 Cataluña;2020;31.959
China;Hombres;Total Nacional;09 Cataluña;2019;30.660
China;Hombres;Total Nacional;09 Cataluña;2018;29.300
China;Hombres;Total Nacional;10 Comunitat Valenciana;2022;13.116
China;Hombres;Total Nacional;10 Comunitat Valenciana;2021;13.190
China;Hombres;Total Nacional;10 Comunitat Valenciana;2020;13.376
China;Hombres;Total Nacional;10 Comunitat Valenciana;2019;12.923
China;Hombres;Total Nacional;10 Comunitat Valenciana;2018;12.380
China;Hombres;Total Nacional;11 Extremadura;2022;843
China;Hombres;Total Nacional;11 Extremadura;2021;850
China;Hombres;Total Nacional;11 Extremadura;2020;838
China;Hombres;Total Nacional;11 Extremadura;2019;846
China;Hombres;Total Nacional;11 Extremadura;2018;868
China;Hombres;Total Nacional;12 Galicia;2022;1.655
China;Hombres;Total Nacional;12 Galicia;2021;1.614
China;Hombres;Total Nacional;12 Galicia;2020;1.606
China;Hombres;Total Nacional;12 Galicia;2019;1.597
China;Hombres;Total Nacional;12 Galicia;2018;1.542
China;Hombres;Total Nacional;13 Madrid, Comunidad de;2022;29.495
China;Hombres;Total Nacional;13 Madrid, Comunidad de;2021;31.088
China;Hombres;Total Nacional;13 Madrid, Comunidad de;2020;31.564
China;Hombres;Total Nacional;13 Madrid, Comunidad de;2019;30.454
China;Hombres;Total Nacional;13 Madrid, Comunidad de;2018;29.614
China;Hombres;Total Nacional;14 Murcia, Región de;2022;2.193
China;Hombres;Total Nacional;14 Murcia, Región de;2021;2.169
China;Hombres;Total Nacional;14 Murcia, Región de;2020;2.169
China;Hombres;Total Nacional;14 Murcia, Región de;2019;2.157
China;Hombres;Total Nacional;14 Murcia, Región de;2018;2.127
China;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2022;995
China;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2021;937
China;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2020;931
China;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2019;877
China;Hombres;Total Nacional;15 Navarra, Comunidad Foral de;2018;826
China;Hombres;Total Nacional;16 País Vasco;2022;3.054
China;Hombres;Total Nacional;16 País Vasco;2021;3.136
China;Hombres;Total Nacional;16 País Vasco;2020;3.161
China;Hombres;Total Nacional;16 País Vasco;2019;3.063
China;Hombres;Total Nacional;16 País Vasco;2018;2.962
China;Hombres;Total Nacional;17 Rioja, La;2022;365
China;Hombres;Total Nacional;17 Rioja, La;2021;365
China;Hombres;Total Nacional;17 Rioja, La;2020;366
China;Hombres;Total Nacional;17 Rioja, La;2019;356
China;Hombres;Total Nacional;17 Rioja, La;2018;362
China;Hombres;Total Nacional;18 Ceuta;2022;72
China;Hombres;Total Nacional;18 Ceuta;2021;69
China;Hombres;Total Nacional;18 Ceuta;2020;69
China;Hombres;Total Nacional;18 Ceuta;2019;68
China;Hombres;Total Nacional;18 Ceuta;2018;78
China;Hombres;Total Nacional;19 Melilla;2022;25
China;Hombres;Total Nacional;19 Melilla;2021;31
China;Hombres;Total Nacional;19 Melilla;2020;30
China;Hombres;Total Nacional;19 Melilla;2019;26
China;Hombres;Total Nacional;19 Melilla;2018;30
China;Mujeres;Total Nacional;01 Andalucía;2022;10.881
China;Mujeres;Total Nacional;01 Andalucía;2021;11.046
China;Mujeres;Total Nacional;01 Andalucía;2020;11.224
China;Mujeres;Total Nacional;01 Andalucía;2019;10.956
China;Mujeres;Total Nacional;01 Andalucía;2018;10.612
China;Mujeres;Total Nacional;02 Aragón;2022;3.005
